id,value,category,priority,timestamp,metadata
point_019898,19898,category_18,medium,1756824503.4879634,Generated point 19898
point_019899,19899,category_19,medium,1756824503.4879773,Generated point 19899
point_019900,19900,category_0,medium,1756824503.4879906,Generated point 19900
point_019901,19901,category_1,medium,1756824503.4880059,Generated point 19901
point_019902,19902,category_2,medium,1756824503.4880192,Generated point 19902
point_019903,19903,category_3,high,1756824503.4880326,Generated point 19903
point_019904,19904,category_4,high,1756824503.488046,Generated point 19904
point_019905,19905,category_5,medium,1756824503.488059,Generated point 19905
point_019906,19906,category_6,low,1756824503.4880726,Generated point 19906
point_019907,19907,category_7,medium,1756824503.488124,Generated point 19907
point_019908,19908,category_8,high,1756824503.4881377,Generated point 19908
point_019909,19909,category_9,low,1756824503.4881675,Generated point 19909
point_019910,19910,category_10,high,1756824503.4881804,Generated point 19910
point_019911,19911,category_11,low,1756824503.488194,Generated point 19911
point_019912,19912,category_12,low,1756824503.4882073,Generated point 19912
point_019913,19913,category_13,medium,1756824503.4882207,Generated point 19913
point_019914,19914,category_14,high,1756824503.4882936,Generated point 19914
point_019915,19915,category_15,low,1756824503.4883263,Generated point 19915
point_019916,19916,category_16,high,1756824503.4883397,Generated point 19916
point_019917,19917,category_17,low,1756824503.488353,Generated point 19917
point_019918,19918,category_18,medium,1756824503.4883668,Generated point 19918
point_019919,19919,category_19,low,1756824503.48838,Generated point 19919
point_019920,19920,category_0,high,1756824503.4884157,Generated point 19920
point_019921,19921,category_1,high,1756824503.4884293,Generated point 19921
point_019922,19922,category_2,medium,1756824503.488459,Generated point 19922
point_019923,19923,category_3,medium,1756824503.4884892,Generated point 19923
point_019924,19924,category_4,low,1756824503.488503,Generated point 19924
point_019925,19925,category_5,high,1756824503.4885166,Generated point 19925
point_019926,19926,category_6,medium,1756824503.4885523,Generated point 19926
point_019927,19927,category_7,medium,1756824503.4885674,Generated point 19927
point_019928,19928,category_8,medium,1756824503.4885817,Generated point 19928
point_019929,19929,category_9,high,1756824503.4885962,Generated point 19929
point_019930,19930,category_10,high,1756824503.4886103,Generated point 19930
point_019931,19931,category_11,high,1756824503.4886246,Generated point 19931
point_019932,19932,category_12,high,1756824503.4886389,Generated point 19932
point_019933,19933,category_13,low,1756824503.4886682,Generated point 19933
point_019934,19934,category_14,high,1756824503.488682,Generated point 19934
point_019935,19935,category_15,high,1756824503.4886956,Generated point 19935
point_019936,19936,category_16,medium,1756824503.488725,Generated point 19936
point_019937,19937,category_17,high,1756824503.4887383,Generated point 19937
point_019938,19938,category_18,medium,1756824503.488752,Generated point 19938
point_019939,19939,category_19,high,1756824503.4887655,Generated point 19939
point_019940,19940,category_0,medium,1756824503.4887788,Generated point 19940
point_019941,19941,category_1,low,1756824503.4887922,Generated point 19941
point_019942,19942,category_2,low,1756824503.4888053,Generated point 19942
point_019943,19943,category_3,high,1756824503.488819,Generated point 19943
point_019944,19944,category_4,low,1756824503.4888325,Generated point 19944
point_019945,19945,category_5,medium,1756824503.488846,Generated point 19945
point_019946,19946,category_6,high,1756824503.4888766,Generated point 19946
point_019947,19947,category_7,medium,1756824503.4888906,Generated point 19947
point_019948,19948,category_8,medium,1756824503.4889047,Generated point 19948
point_019949,19949,category_9,low,1756824503.4889188,Generated point 19949
point_019950,19950,category_10,medium,1756824503.4889328,Generated point 19950
point_019951,19951,category_11,high,1756824503.4889467,Generated point 19951
point_019952,19952,category_12,high,1756824503.4889607,Generated point 19952
point_019953,19953,category_13,low,1756824503.4889748,Generated point 19953
point_019954,19954,category_14,medium,1756824503.4889886,Generated point 19954
point_019955,19955,category_15,low,1756824503.489003,Generated point 19955
point_019956,19956,category_16,low,1756824503.4890165,Generated point 19956
point_019957,19957,category_17,low,1756824503.4890304,Generated point 19957
point_019958,19958,category_18,low,1756824503.489044,Generated point 19958
point_019959,19959,category_19,high,1756824503.4890575,Generated point 19959
point_019960,19960,category_0,medium,1756824503.4892013,Generated point 19960
point_019961,19961,category_1,high,1756824503.4892223,Generated point 19961
point_019962,19962,category_2,high,1756824503.4892373,Generated point 19962
point_019963,19963,category_3,low,1756824503.4892511,Generated point 19963
point_019964,19964,category_4,medium,1756824503.489265,Generated point 19964
point_019965,19965,category_5,low,1756824503.4892786,Generated point 19965
point_019966,19966,category_6,low,1756824503.4892924,Generated point 19966
point_019967,19967,category_7,high,1756824503.4893064,Generated point 19967
point_019968,19968,category_8,medium,1756824503.4893203,Generated point 19968
point_019969,19969,category_9,medium,1756824503.4893334,Generated point 19969
point_019970,19970,category_10,high,1756824503.4893446,Generated point 19970
point_019971,19971,category_11,low,1756824503.4893568,Generated point 19971
point_019972,19972,category_12,low,1756824503.4893692,Generated point 19972
point_019973,19973,category_13,low,1756824503.4893813,Generated point 19973
point_019974,19974,category_14,medium,1756824503.4893956,Generated point 19974
point_019975,19975,category_15,medium,1756824503.4894097,Generated point 19975
point_019976,19976,category_16,low,1756824503.489424,Generated point 19976
point_019977,19977,category_17,high,1756824503.4894373,Generated point 19977
point_019978,19978,category_18,low,1756824503.489452,Generated point 19978
point_019979,19979,category_19,low,1756824503.4894676,Generated point 19979
point_019980,19980,category_0,medium,1756824503.489482,Generated point 19980
point_019981,19981,category_1,low,1756824503.4894955,Generated point 19981
point_019982,19982,category_2,low,1756824503.489509,Generated point 19982
point_019983,19983,category_3,medium,1756824503.489523,Generated point 19983
point_019984,19984,category_4,medium,1756824503.4895368,Generated point 19984
point_019985,19985,category_5,high,1756824503.4895508,Generated point 19985
point_019986,19986,category_6,low,1756824503.4895644,Generated point 19986
point_019987,19987,category_7,low,1756824503.4895782,Generated point 19987
point_019988,19988,category_8,low,1756824503.4895918,Generated point 19988
point_019989,19989,category_9,medium,1756824503.4897616,Generated point 19989
point_019990,19990,category_10,medium,1756824503.489782,Generated point 19990
point_019991,19991,category_11,medium,1756824503.4898007,Generated point 19991
point_019992,19992,category_12,low,1756824503.4898157,Generated point 19992
point_019993,19993,category_13,high,1756824503.4898305,Generated point 19993
point_019994,19994,category_14,low,1756824503.4898446,Generated point 19994
point_019995,19995,category_15,medium,1756824503.4898589,Generated point 19995
point_019996,19996,category_16,low,1756824503.4898734,Generated point 19996
point_019997,19997,category_17,low,1756824503.4898877,Generated point 19997
point_019998,19998,category_18,low,1756824503.4899018,Generated point 19998
point_019999,19999,category_19,low,1756824503.4899163,Generated point 19999
point_020000,20000,category_0,high,1756824503.4899304,Generated point 20000
point_020001,20001,category_1,low,1756824503.5324106,Generated point 20001
point_020002,20002,category_2,low,1756824503.5324779,Generated point 20002
point_020003,20003,category_3,high,1756824503.532498,Generated point 20003
point_020004,20004,category_4,high,1756824503.5325146,Generated point 20004
point_020005,20005,category_5,low,1756824503.53253,Generated point 20005
point_020006,20006,category_6,medium,1756824503.5325437,Generated point 20006
point_020007,20007,category_7,high,1756824503.532566,Generated point 20007
point_020008,20008,category_8,high,1756824503.532581,Generated point 20008
point_020009,20009,category_9,medium,1756824503.5325956,Generated point 20009
point_020010,20010,category_10,low,1756824503.53261,Generated point 20010
point_020011,20011,category_11,low,1756824503.5326245,Generated point 20011
point_020012,20012,category_12,high,1756824503.532639,Generated point 20012
point_020013,20013,category_13,medium,1756824503.5326529,Generated point 20013
point_020014,20014,category_14,medium,1756824503.5326679,Generated point 20014
point_020015,20015,category_15,medium,1756824503.5326843,Generated point 20015
point_020016,20016,category_16,low,1756824503.5327053,Generated point 20016
point_020017,20017,category_17,high,1756824503.5327196,Generated point 20017
point_020018,20018,category_18,low,1756824503.5327342,Generated point 20018
point_020019,20019,category_19,medium,1756824503.532749,Generated point 20019
point_020020,20020,category_0,low,1756824503.5328496,Generated point 20020
point_020021,20021,category_1,medium,1756824503.5328686,Generated point 20021
point_020022,20022,category_2,medium,1756824503.5328836,Generated point 20022
point_020023,20023,category_3,high,1756824503.5328982,Generated point 20023
point_020024,20024,category_4,medium,1756824503.5329127,Generated point 20024
point_020025,20025,category_5,low,1756824503.532927,Generated point 20025
point_020026,20026,category_6,high,1756824503.532941,Generated point 20026
point_020027,20027,category_7,low,1756824503.5329547,Generated point 20027
point_020028,20028,category_8,medium,1756824503.5329692,Generated point 20028
point_020029,20029,category_9,medium,1756824503.5329843,Generated point 20029
point_020030,20030,category_10,low,1756824503.5329993,Generated point 20030
point_020031,20031,category_11,medium,1756824503.5330133,Generated point 20031
point_020032,20032,category_12,high,1756824503.5330281,Generated point 20032
point_020033,20033,category_13,low,1756824503.5330422,Generated point 20033
point_020034,20034,category_14,low,1756824503.533057,Generated point 20034
point_020035,20035,category_15,high,1756824503.533077,Generated point 20035
point_020036,20036,category_16,high,1756824503.5331514,Generated point 20036
point_020037,20037,category_17,high,1756824503.5331693,Generated point 20037
point_020038,20038,category_18,low,1756824503.533198,Generated point 20038
point_020039,20039,category_19,high,1756824503.53321,Generated point 20039
point_020040,20040,category_0,medium,1756824503.533223,Generated point 20040
point_020041,20041,category_1,medium,1756824503.5332355,Generated point 20041
point_020042,20042,category_2,high,1756824503.5332494,Generated point 20042
point_020043,20043,category_3,medium,1756824503.5332637,Generated point 20043
point_020044,20044,category_4,high,1756824503.5332785,Generated point 20044
point_020045,20045,category_5,medium,1756824503.5332928,Generated point 20045
point_020046,20046,category_6,high,1756824503.5333078,Generated point 20046
point_020047,20047,category_7,high,1756824503.533322,Generated point 20047
point_020048,20048,category_8,low,1756824503.5333366,Generated point 20048
point_020049,20049,category_9,high,1756824503.5333502,Generated point 20049
point_020050,20050,category_10,medium,1756824503.5333643,Generated point 20050
point_020051,20051,category_11,high,1756824503.533379,Generated point 20051
point_020052,20052,category_12,high,1756824503.5333927,Generated point 20052
point_020053,20053,category_13,high,1756824503.5334072,Generated point 20053
point_020054,20054,category_14,high,1756824503.5334203,Generated point 20054
point_020055,20055,category_15,medium,1756824503.5334337,Generated point 20055
point_020056,20056,category_16,low,1756824503.5334463,Generated point 20056
point_020057,20057,category_17,medium,1756824503.5334592,Generated point 20057
point_020058,20058,category_18,medium,1756824503.5334725,Generated point 20058
point_020059,20059,category_19,medium,1756824503.5334852,Generated point 20059
point_020060,20060,category_0,high,1756824503.5334985,Generated point 20060
point_020061,20061,category_1,low,1756824503.5335133,Generated point 20061
point_020062,20062,category_2,medium,1756824503.5335279,Generated point 20062
point_020063,20063,category_3,high,1756824503.533541,Generated point 20063
point_020064,20064,category_4,medium,1756824503.5335536,Generated point 20064
point_020065,20065,category_5,high,1756824503.5335677,Generated point 20065
point_020066,20066,category_6,medium,1756824503.5335808,Generated point 20066
point_020067,20067,category_7,high,1756824503.5335941,Generated point 20067
point_020068,20068,category_8,low,1756824503.5336082,Generated point 20068
point_020069,20069,category_9,medium,1756824503.5336223,Generated point 20069
point_020070,20070,category_10,low,1756824503.533636,Generated point 20070
point_020071,20071,category_11,medium,1756824503.53365,Generated point 20071
point_020072,20072,category_12,low,1756824503.533664,Generated point 20072
point_020073,20073,category_13,low,1756824503.5336788,Generated point 20073
point_020074,20074,category_14,low,1756824503.5336928,Generated point 20074
point_020075,20075,category_15,high,1756824503.533707,Generated point 20075
point_020076,20076,category_16,low,1756824503.5337365,Generated point 20076
point_020077,20077,category_17,low,1756824503.533749,Generated point 20077
point_020078,20078,category_18,low,1756824503.5337632,Generated point 20078
point_020079,20079,category_19,low,1756824503.5337763,Generated point 20079
point_020080,20080,category_0,high,1756824503.5337896,Generated point 20080
point_020081,20081,category_1,medium,1756824503.5338035,Generated point 20081
point_020082,20082,category_2,medium,1756824503.5338175,Generated point 20082
point_020083,20083,category_3,low,1756824503.533832,Generated point 20083
point_020084,20084,category_4,medium,1756824503.5338619,Generated point 20084
point_020085,20085,category_5,low,1756824503.5338793,Generated point 20085
point_020086,20086,category_6,high,1756824503.533892,Generated point 20086
point_020087,20087,category_7,high,1756824503.5339038,Generated point 20087
point_020088,20088,category_8,medium,1756824503.5339167,Generated point 20088
point_020089,20089,category_9,low,1756824503.533929,Generated point 20089
point_020090,20090,category_10,medium,1756824503.5339422,Generated point 20090
point_020091,20091,category_11,low,1756824503.5339558,Generated point 20091
point_020092,20092,category_12,high,1756824503.5339706,Generated point 20092
point_020093,20093,category_13,low,1756824503.5339847,Generated point 20093
point_020094,20094,category_14,high,1756824503.5339994,Generated point 20094
point_020095,20095,category_15,low,1756824503.5340135,Generated point 20095
point_020096,20096,category_16,low,1756824503.5340283,Generated point 20096
point_020097,20097,category_17,low,1756824503.5340447,Generated point 20097
point_020098,20098,category_18,medium,1756824503.5340595,Generated point 20098
point_020099,20099,category_19,medium,1756824503.5340734,Generated point 20099
point_020100,20100,category_0,high,1756824503.5340893,Generated point 20100
point_020101,20101,category_1,low,1756824503.5341032,Generated point 20101
point_020102,20102,category_2,low,1756824503.5341172,Generated point 20102
point_020103,20103,category_3,medium,1756824503.534132,Generated point 20103
point_020104,20104,category_4,low,1756824503.5341458,Generated point 20104
point_020105,20105,category_5,medium,1756824503.534159,Generated point 20105
point_020106,20106,category_6,medium,1756824503.534172,Generated point 20106
point_020107,20107,category_7,medium,1756824503.5341852,Generated point 20107
point_020108,20108,category_8,high,1756824503.5341995,Generated point 20108
point_020109,20109,category_9,low,1756824503.5342138,Generated point 20109
point_020110,20110,category_10,low,1756824503.5342286,Generated point 20110
point_020111,20111,category_11,low,1756824503.5342429,Generated point 20111
point_020112,20112,category_12,medium,1756824503.5342574,Generated point 20112
point_020113,20113,category_13,high,1756824503.5342727,Generated point 20113
point_020114,20114,category_14,low,1756824503.5342877,Generated point 20114
point_020115,20115,category_15,medium,1756824503.5343018,Generated point 20115
point_020116,20116,category_16,low,1756824503.5343163,Generated point 20116
point_020117,20117,category_17,low,1756824503.5343294,Generated point 20117
point_020118,20118,category_18,medium,1756824503.5343432,Generated point 20118
point_020119,20119,category_19,medium,1756824503.5343556,Generated point 20119
point_020120,20120,category_0,medium,1756824503.5343764,Generated point 20120
point_020121,20121,category_1,high,1756824503.534392,Generated point 20121
point_020122,20122,category_2,high,1756824503.5344057,Generated point 20122
point_020123,20123,category_3,medium,1756824503.5344203,Generated point 20123
point_020124,20124,category_4,high,1756824503.5344346,Generated point 20124
point_020125,20125,category_5,high,1756824503.5344477,Generated point 20125
point_020126,20126,category_6,high,1756824503.5345101,Generated point 20126
point_020127,20127,category_7,low,1756824503.534534,Generated point 20127
point_020128,20128,category_8,low,1756824503.534547,Generated point 20128
point_020129,20129,category_9,medium,1756824503.534562,Generated point 20129
point_020130,20130,category_10,medium,1756824503.5345747,Generated point 20130
point_020131,20131,category_11,medium,1756824503.5345871,Generated point 20131
point_020132,20132,category_12,high,1756824503.5345995,Generated point 20132
point_020133,20133,category_13,medium,1756824503.5346117,Generated point 20133
point_020134,20134,category_14,medium,1756824503.534624,Generated point 20134
point_020135,20135,category_15,low,1756824503.5346367,Generated point 20135
point_020136,20136,category_16,medium,1756824503.534649,Generated point 20136
point_020137,20137,category_17,low,1756824503.534661,Generated point 20137
point_020138,20138,category_18,high,1756824503.5346735,Generated point 20138
point_020139,20139,category_19,medium,1756824503.5346856,Generated point 20139
point_020140,20140,category_0,low,1756824503.534698,Generated point 20140
point_020141,20141,category_1,medium,1756824503.5347102,Generated point 20141
point_020142,20142,category_2,low,1756824503.5347233,Generated point 20142
point_020143,20143,category_3,low,1756824503.5347364,Generated point 20143
point_020144,20144,category_4,medium,1756824503.5347497,Generated point 20144
point_020145,20145,category_5,low,1756824503.534763,Generated point 20145
point_020146,20146,category_6,medium,1756824503.5347755,Generated point 20146
point_020147,20147,category_7,medium,1756824503.534788,Generated point 20147
point_020148,20148,category_8,high,1756824503.5348005,Generated point 20148
point_020149,20149,category_9,low,1756824503.534813,Generated point 20149
point_020150,20150,category_10,low,1756824503.5348256,Generated point 20150
point_020151,20151,category_11,medium,1756824503.5348382,Generated point 20151
point_020152,20152,category_12,low,1756824503.5348508,Generated point 20152
point_020153,20153,category_13,high,1756824503.534863,Generated point 20153
point_020154,20154,category_14,low,1756824503.5348752,Generated point 20154
point_020155,20155,category_15,high,1756824503.5348873,Generated point 20155
point_020156,20156,category_16,high,1756824503.5349,Generated point 20156
point_020157,20157,category_17,medium,1756824503.5349123,Generated point 20157
point_020158,20158,category_18,medium,1756824503.534925,Generated point 20158
point_020159,20159,category_19,medium,1756824503.5349386,Generated point 20159
point_020160,20160,category_0,high,1756824503.5349517,Generated point 20160
point_020161,20161,category_1,low,1756824503.534965,Generated point 20161
point_020162,20162,category_2,high,1756824503.5349777,Generated point 20162
point_020163,20163,category_3,high,1756824503.53499,Generated point 20163
point_020164,20164,category_4,low,1756824503.5350027,Generated point 20164
point_020165,20165,category_5,high,1756824503.5350149,Generated point 20165
point_020166,20166,category_6,medium,1756824503.5350275,Generated point 20166
point_020167,20167,category_7,medium,1756824503.53504,Generated point 20167
point_020168,20168,category_8,medium,1756824503.5350525,Generated point 20168
point_020169,20169,category_9,high,1756824503.535065,Generated point 20169
point_020170,20170,category_10,low,1756824503.535077,Generated point 20170
point_020171,20171,category_11,low,1756824503.5351138,Generated point 20171
point_020172,20172,category_12,medium,1756824503.5351276,Generated point 20172
point_020173,20173,category_13,high,1756824503.5351415,Generated point 20173
point_020174,20174,category_14,medium,1756824503.5351546,Generated point 20174
point_020175,20175,category_15,medium,1756824503.5351694,Generated point 20175
point_020176,20176,category_16,low,1756824503.535183,Generated point 20176
point_020177,20177,category_17,low,1756824503.5351963,Generated point 20177
point_020178,20178,category_18,medium,1756824503.535209,Generated point 20178
point_020179,20179,category_19,low,1756824503.5352235,Generated point 20179
point_020180,20180,category_0,high,1756824503.5352378,Generated point 20180
point_020181,20181,category_1,high,1756824503.5352504,Generated point 20181
point_020182,20182,category_2,medium,1756824503.5352633,Generated point 20182
point_020183,20183,category_3,high,1756824503.5352767,Generated point 20183
point_020184,20184,category_4,high,1756824503.5352888,Generated point 20184
point_020185,20185,category_5,medium,1756824503.5353012,Generated point 20185
point_020186,20186,category_6,low,1756824503.535314,Generated point 20186
point_020187,20187,category_7,low,1756824503.535327,Generated point 20187
point_020188,20188,category_8,high,1756824503.5353386,Generated point 20188
point_020189,20189,category_9,medium,1756824503.5354767,Generated point 20189
point_020190,20190,category_10,medium,1756824503.5355008,Generated point 20190
point_020191,20191,category_11,medium,1756824503.5355196,Generated point 20191
point_020192,20192,category_12,medium,1756824503.5355344,Generated point 20192
point_020193,20193,category_13,low,1756824503.5355484,Generated point 20193
point_020194,20194,category_14,medium,1756824503.535563,Generated point 20194
point_020195,20195,category_15,medium,1756824503.535577,Generated point 20195
point_020196,20196,category_16,high,1756824503.535591,Generated point 20196
point_020197,20197,category_17,medium,1756824503.535605,Generated point 20197
point_020198,20198,category_18,low,1756824503.535619,Generated point 20198
point_020199,20199,category_19,medium,1756824503.5356328,Generated point 20199
point_020200,20200,category_0,medium,1756824503.5356474,Generated point 20200
point_020201,20201,category_1,medium,1756824503.535662,Generated point 20201
point_020202,20202,category_2,high,1756824503.5356748,Generated point 20202
point_020203,20203,category_3,low,1756824503.5356991,Generated point 20203
point_020204,20204,category_4,high,1756824503.535713,Generated point 20204
point_020205,20205,category_5,medium,1756824503.535727,Generated point 20205
point_020206,20206,category_6,high,1756824503.5357409,Generated point 20206
point_020207,20207,category_7,high,1756824503.535755,Generated point 20207
point_020208,20208,category_8,high,1756824503.5357685,Generated point 20208
point_020209,20209,category_9,high,1756824503.5357823,Generated point 20209
point_020210,20210,category_10,high,1756824503.5357962,Generated point 20210
point_020211,20211,category_11,high,1756824503.5358105,Generated point 20211
point_020212,20212,category_12,low,1756824503.535824,Generated point 20212
point_020213,20213,category_13,high,1756824503.5358381,Generated point 20213
point_020214,20214,category_14,low,1756824503.5358522,Generated point 20214
point_020215,20215,category_15,medium,1756824503.535866,Generated point 20215
point_020216,20216,category_16,high,1756824503.53588,Generated point 20216
point_020217,20217,category_17,medium,1756824503.5358942,Generated point 20217
point_020218,20218,category_18,low,1756824503.5359242,Generated point 20218
point_020219,20219,category_19,high,1756824503.53594,Generated point 20219
point_020220,20220,category_0,medium,1756824503.535954,Generated point 20220
point_020221,20221,category_1,low,1756824503.5359669,Generated point 20221
point_020222,20222,category_2,medium,1756824503.5359807,Generated point 20222
point_020223,20223,category_3,low,1756824503.5360112,Generated point 20223
point_020224,20224,category_4,medium,1756824503.536024,Generated point 20224
point_020225,20225,category_5,low,1756824503.5360372,Generated point 20225
point_020226,20226,category_6,low,1756824503.5360498,Generated point 20226
point_020227,20227,category_7,medium,1756824503.536107,Generated point 20227
point_020228,20228,category_8,medium,1756824503.5361207,Generated point 20228
point_020229,20229,category_9,high,1756824503.5361543,Generated point 20229
point_020230,20230,category_10,medium,1756824503.5361683,Generated point 20230
point_020231,20231,category_11,high,1756824503.5361826,Generated point 20231
point_020232,20232,category_12,high,1756824503.536254,Generated point 20232
point_020233,20233,category_13,low,1756824503.5362723,Generated point 20233
point_020234,20234,category_14,low,1756824503.5363038,Generated point 20234
point_020235,20235,category_15,high,1756824503.5363183,Generated point 20235
point_020236,20236,category_16,medium,1756824503.5363321,Generated point 20236
point_020237,20237,category_17,medium,1756824503.5363455,Generated point 20237
point_020238,20238,category_18,low,1756824503.5363598,Generated point 20238
point_020239,20239,category_19,low,1756824503.5363736,Generated point 20239
point_020240,20240,category_0,low,1756824503.5363882,Generated point 20240
point_020241,20241,category_1,high,1756824503.536414,Generated point 20241
point_020242,20242,category_2,low,1756824503.5364277,Generated point 20242
point_020243,20243,category_3,low,1756824503.536442,Generated point 20243
point_020244,20244,category_4,medium,1756824503.5364714,Generated point 20244
point_020245,20245,category_5,low,1756824503.5366523,Generated point 20245
point_020246,20246,category_6,high,1756824503.5366912,Generated point 20246
point_020247,20247,category_7,high,1756824503.5367053,Generated point 20247
point_020248,20248,category_8,medium,1756824503.5367196,Generated point 20248
point_020249,20249,category_9,medium,1756824503.5367334,Generated point 20249
point_020250,20250,category_10,medium,1756824503.5367472,Generated point 20250
point_020251,20251,category_11,low,1756824503.5367608,Generated point 20251
point_020252,20252,category_12,medium,1756824503.5367744,Generated point 20252
point_020253,20253,category_13,medium,1756824503.5367882,Generated point 20253
point_020254,20254,category_14,high,1756824503.5368013,Generated point 20254
point_020255,20255,category_15,medium,1756824503.5368152,Generated point 20255
point_020256,20256,category_16,high,1756824503.5368366,Generated point 20256
point_020257,20257,category_17,low,1756824503.536878,Generated point 20257
point_020258,20258,category_18,high,1756824503.536902,Generated point 20258
point_020259,20259,category_19,medium,1756824503.5369306,Generated point 20259
point_020260,20260,category_0,high,1756824503.5369437,Generated point 20260
point_020261,20261,category_1,medium,1756824503.536973,Generated point 20261
point_020262,20262,category_2,low,1756824503.5369859,Generated point 20262
point_020263,20263,category_3,medium,1756824503.5369985,Generated point 20263
point_020264,20264,category_4,high,1756824503.5370107,Generated point 20264
point_020265,20265,category_5,medium,1756824503.537024,Generated point 20265
point_020266,20266,category_6,medium,1756824503.5370362,Generated point 20266
point_020267,20267,category_7,low,1756824503.5370488,Generated point 20267
point_020268,20268,category_8,medium,1756824503.537079,Generated point 20268
point_020269,20269,category_9,high,1756824503.537097,Generated point 20269
point_020270,20270,category_10,high,1756824503.5371284,Generated point 20270
point_020271,20271,category_11,medium,1756824503.5371428,Generated point 20271
point_020272,20272,category_12,low,1756824503.5371568,Generated point 20272
point_020273,20273,category_13,medium,1756824503.5371864,Generated point 20273
point_020274,20274,category_14,low,1756824503.5371985,Generated point 20274
point_020275,20275,category_15,high,1756824503.5372267,Generated point 20275
point_020276,20276,category_16,medium,1756824503.537239,Generated point 20276
point_020277,20277,category_17,high,1756824503.5372512,Generated point 20277
point_020278,20278,category_18,medium,1756824503.5372632,Generated point 20278
point_020279,20279,category_19,low,1756824503.5372744,Generated point 20279
point_020280,20280,category_0,medium,1756824503.537286,Generated point 20280
point_020281,20281,category_1,low,1756824503.5372975,Generated point 20281
point_020282,20282,category_2,high,1756824503.5373087,Generated point 20282
point_020283,20283,category_3,medium,1756824503.5373197,Generated point 20283
point_020284,20284,category_4,low,1756824503.5373302,Generated point 20284
point_020285,20285,category_5,medium,1756824503.5373416,Generated point 20285
point_020286,20286,category_6,low,1756824503.5373533,Generated point 20286
point_020287,20287,category_7,medium,1756824503.537365,Generated point 20287
point_020288,20288,category_8,medium,1756824503.5373797,Generated point 20288
point_020289,20289,category_9,high,1756824503.537391,Generated point 20289
point_020290,20290,category_10,high,1756824503.5374043,Generated point 20290
point_020291,20291,category_11,low,1756824503.5374167,Generated point 20291
point_020292,20292,category_12,medium,1756824503.5374296,Generated point 20292
point_020293,20293,category_13,medium,1756824503.5374405,Generated point 20293
point_020294,20294,category_14,medium,1756824503.5374525,Generated point 20294
point_020295,20295,category_15,medium,1756824503.5374646,Generated point 20295
point_020296,20296,category_16,medium,1756824503.5374765,Generated point 20296
point_020297,20297,category_17,medium,1756824503.5374908,Generated point 20297
point_020298,20298,category_18,low,1756824503.5375037,Generated point 20298
point_020299,20299,category_19,medium,1756824503.537515,Generated point 20299
point_020300,20300,category_0,high,1756824503.5375266,Generated point 20300
point_020301,20301,category_1,low,1756824503.5375373,Generated point 20301
point_020302,20302,category_2,low,1756824503.5375485,Generated point 20302
point_020303,20303,category_3,low,1756824503.5375602,Generated point 20303
point_020304,20304,category_4,low,1756824503.5375717,Generated point 20304
point_020305,20305,category_5,high,1756824503.537583,Generated point 20305
point_020306,20306,category_6,medium,1756824503.5375948,Generated point 20306
point_020307,20307,category_7,medium,1756824503.537607,Generated point 20307
point_020308,20308,category_8,low,1756824503.5376184,Generated point 20308
point_020309,20309,category_9,high,1756824503.5376332,Generated point 20309
point_020310,20310,category_10,low,1756824503.5376458,Generated point 20310
point_020311,20311,category_11,medium,1756824503.5381644,Generated point 20311
point_020312,20312,category_12,medium,1756824503.5382094,Generated point 20312
point_020313,20313,category_13,high,1756824503.538227,Generated point 20313
point_020314,20314,category_14,low,1756824503.5382419,Generated point 20314
point_020315,20315,category_15,low,1756824503.5382557,Generated point 20315
point_020316,20316,category_16,high,1756824503.5382698,Generated point 20316
point_020317,20317,category_17,high,1756824503.538284,Generated point 20317
point_020318,20318,category_18,low,1756824503.538298,Generated point 20318
point_020319,20319,category_19,low,1756824503.5383117,Generated point 20319
point_020320,20320,category_0,medium,1756824503.5383255,Generated point 20320
point_020321,20321,category_1,medium,1756824503.5383394,Generated point 20321
point_020322,20322,category_2,high,1756824503.538361,Generated point 20322
point_020323,20323,category_3,medium,1756824503.5383744,Generated point 20323
point_020324,20324,category_4,high,1756824503.5383885,Generated point 20324
point_020325,20325,category_5,high,1756824503.538406,Generated point 20325
point_020326,20326,category_6,low,1756824503.5384192,Generated point 20326
point_020327,20327,category_7,medium,1756824503.538433,Generated point 20327
point_020328,20328,category_8,low,1756824503.5384467,Generated point 20328
point_020329,20329,category_9,high,1756824503.5384605,Generated point 20329
point_020330,20330,category_10,medium,1756824503.5384746,Generated point 20330
point_020331,20331,category_11,high,1756824503.5384889,Generated point 20331
point_020332,20332,category_12,high,1756824503.5385027,Generated point 20332
point_020333,20333,category_13,high,1756824503.5385168,Generated point 20333
point_020334,20334,category_14,high,1756824503.5385308,Generated point 20334
point_020335,20335,category_15,high,1756824503.5385444,Generated point 20335
point_020336,20336,category_16,low,1756824503.5385582,Generated point 20336
point_020337,20337,category_17,medium,1756824503.538572,Generated point 20337
point_020338,20338,category_18,high,1756824503.5386405,Generated point 20338
point_020339,20339,category_19,high,1756824503.5386574,Generated point 20339
point_020340,20340,category_0,medium,1756824503.5386713,Generated point 20340
point_020341,20341,category_1,medium,1756824503.538685,Generated point 20341
point_020342,20342,category_2,low,1756824503.538699,Generated point 20342
point_020343,20343,category_3,low,1756824503.5387127,Generated point 20343
point_020344,20344,category_4,medium,1756824503.5387266,Generated point 20344
point_020345,20345,category_5,high,1756824503.5387404,Generated point 20345
point_020346,20346,category_6,low,1756824503.5387542,Generated point 20346
